refseq_id	string_id	groupid	cog_category	interacting protein	interacting protein cog 
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01053	ENOG4105DRW
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01284	ENOG4105CDB
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01465	ENOG4108IJ9
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01520	ENOG4105C2J
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01521	ENOG4105E9V
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01524	ENOG4105EMA
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01525	ENOG4105XPD
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01529	ENOG4105C2J
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01530	ENOG4105EMA
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01617	ENOG4105MCQ
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01777	ENOG4105D38
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01779	ENOG4105C53
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01814	ENOG4108P0U
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01815	ENOG4108RYA
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01818	ENOG4105DEC
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01819	ENOG4108KQ8
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01820	ENOG4105C86
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01821	ENOG4105F9H
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01950	ENOG4108P0U
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01951	ENOG4108RYA
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01954	ENOG4105DEC
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01955	ENOG4108KQ8
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01956	ENOG4105C86
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_02076	ENOG4105D01
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_02078	ENOG4108JEI
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_02152	ENOG4108PYX
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_02430	ENOG4105DJR
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_02431	ENOG4105EZD
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_02432	ENOG4105I1K
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_02605	ENOG4105XN3
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_02606	ENOG4108K64
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_02607	ENOG4105DRW
EDM50750	411463.EUBVEN_02069	ENOG4105GI3	M	411463.EUBVEN_00091	ENOG4108AU4
EDM50750	411463.EUBVEN_02069	ENOG4105GI3	M	411463.EUBVEN_01088	ENOG4105DRM
EDM50750	411463.EUBVEN_02069	ENOG4105GI3	M	411463.EUBVEN_01941	N/A
EDM50750	411463.EUBVEN_02069	ENOG4105GI3	M	411463.EUBVEN_02634	ENOG410631E
EDM50750	411463.EUBVEN_02069	ENOG4105GI3	M	411463.EUBVEN_02654	ENOG4108TPW
EDM51055	411463.EUBVEN_01838	ENOG4106YC6	S	411463.EUBVEN_00242	ENOG4105CFG
EDM51055	411463.EUBVEN_01838	ENOG4106YC6	S	411463.EUBVEN_00243	ENOG4105BZ5
EDM51055	411463.EUBVEN_01838	ENOG4106YC6	S	411463.EUBVEN_01285	ENOG4108ZBM
EDM51055	411463.EUBVEN_01838	ENOG4106YC6	S	411463.EUBVEN_01392	ENOG4105D5N
EDM51055	411463.EUBVEN_01838	ENOG4106YC6	S	411463.EUBVEN_01864	ENOG410646M
EDM51055	411463.EUBVEN_01838	ENOG4106YC6	S	411463.EUBVEN_02352	ENOG4105D82
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00159	ENOG41082DI
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00193	ENOG4105VB9
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00226	ENOG4105KQV
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00263	ENOG4105CE9
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00313	ENOG4105CXN
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00334	ENOG4105VJV
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00335	ENOG4108YZX
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00538	ENOG4108ZDX
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00596	ENOG4105K46
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00598	ENOG4105KK9
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00851	ENOG4108UJD
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00852	ENOG4108UM5
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00860	ENOG4108ZT0
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00863	ENOG4105G6W
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00864	ENOG4108UHH
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00865	ENOG4108Z04
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00870	ENOG4108UZ0
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00871	ENOG4105VPB
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00872	ENOG4108RA9
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00873	ENOG4105K4C
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00874	ENOG4108R5J
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00875	ENOG4108UJY
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00876	ENOG41082QR
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00877	ENOG4105CW6
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00878	ENOG4105KAR
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00879	ENOG4108UNN
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00880	ENOG4105K87
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00881	ENOG4108R70
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00882	ENOG4105CKE
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00883	N/A
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00884	ENOG4105K7S
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00885	ENOG4105CFD
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00886	ENOG41080UE
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00887	ENOG4106U5A
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00888	ENOG4105EEE
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_00889	ENOG4108Z10
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_01254	ENOG4105VCC
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_01275	ENOG4108YY1
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_01279	ENOG4105K5M
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_01299	ENOG4105CAV
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_01512	ENOG4105K9Q
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_02179	ENOG4105WDJ
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_02182	ENOG4108UIK
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_02183	ENOG4105C64
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_02184	ENOG4108VZM
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_02185	ENOG4105KBC
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_02201	ENOG4108UKE
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_02202	ENOG4108UHY
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_02750	ENOG4105K77
EDM51299	411463.EUBVEN_01628	ENOG4105VG0	J	411463.EUBVEN_02802	ENOG4105C3G
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_00232	ENOG4108S0T
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_00778	ENOG4108UTM
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_00785	ENOG4105N1U
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_00822	ENOG4105C08
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_00903	ENOG4105C08
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_00926	ENOG4105GB2
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_00936	ENOG4105CQU
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_00937	ENOG4105N1U
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_00956	ENOG4105N1U
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_00961	ENOG4105CQU
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_01043	ENOG4105BZU
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_01061	ENOG4105C19
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_01273	ENOG4106C35
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_01345	ENOG4105UUQ
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_01417	ENOG4105CQU
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_01435	ENOG4105CQU
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_01440	ENOG4105GB2
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_01441	ENOG4105C19
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_01897	N/A
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_02138	ENOG4105GB2
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_02365	ENOG4105C19
EDM51653	411463.EUBVEN_00958	ENOG4105D0X	V	411463.EUBVEN_02555	ENOG4105BZU
EDM52173	411463.EUBVEN_00555	ENOG4105C98	L	411463.EUBVEN_00171	ENOG4105CK6
EDM52173	411463.EUBVEN_00555	ENOG4105C98	L	411463.EUBVEN_00554	ENOG4105BZU
EDM52173	411463.EUBVEN_00555	ENOG4105C98	L	411463.EUBVEN_00765	ENOG4105D8Q
EDM52173	411463.EUBVEN_00555	ENOG4105C98	L	411463.EUBVEN_01238	ENOG4105DC6
EDM52173	411463.EUBVEN_00555	ENOG4105C98	L	411463.EUBVEN_01239	ENOG4105D86
EDM52173	411463.EUBVEN_00555	ENOG4105C98	L	411463.EUBVEN_01456	ENOG4105C5U
EDM52173	411463.EUBVEN_00555	ENOG4105C98	L	411463.EUBVEN_01457	ENOG4105CCW
EDM52173	411463.EUBVEN_00555	ENOG4105C98	L	411463.EUBVEN_02018	ENOG4105CII
EDM52173	411463.EUBVEN_00555	ENOG4105C98	L	411463.EUBVEN_02060	ENOG4105EED
EDM52173	411463.EUBVEN_00555	ENOG4105C98	L	411463.EUBVEN_02245	ENOG4105YDF
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_00111	N/A
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_00114	ENOG4108NIF
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_00125	ENOG4108IUM
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_00192	ENOG4108QTP
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_00204	ENOG4105D14
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_00207	N/A
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_00268	ENOG4105J6D
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_00352	ENOG4105CB1
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_00393	ENOG4108ZI8
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_00397	ENOG4105DNT
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_00543	ENOG4107RV5
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_00591	ENOG4108IUK
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_00637	ENOG4107R68
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_00657	ENOG4105CPF
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_00982	ENOG4108RRQ
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01021	ENOG4108IUK
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01036	ENOG4105DNT
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01047	N/A
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01054	ENOG4105C71
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01057	ENOG4106UB8
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01088	ENOG4105DRM
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01231	ENOG4107RF6
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01378	N/A
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01651	ENOG4106VSH
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01805	ENOG4105CNT
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01806	ENOG4105CJQ
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01809	N/A
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01810	N/A
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01811	ENOG4105CJQ
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01812	ENOG4105CJQ
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01813	ENOG4107QK4
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01823	ENOG4105CJQ
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01832	ENOG4105UR1
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01941	N/A
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01944	N/A
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_01990	ENOG4105HK2
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_02083	ENOG4105HVN
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_02123	ENOG4108SIZ
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_02221	ENOG4105DM4
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_02241	ENOG41064TE
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_02390	ENOG4105GTY
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_02427	ENOG4105CG3
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_02454	ENOG4108SIZ
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_02455	ENOG4105DRM
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_02497	ENOG4105CHK
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_02501	ENOG4105D9P
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_02533	ENOG4105CNT
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_02600	N/A
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_02638	ENOG4105DRM
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_02665	ENOG4105CS2
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_02760	ENOG4107MGY
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_02799	ENOG4105D9P
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_02807	ENOG4105CJN
EDM52610	411463.EUBVEN_00090	ENOG4105CWX	G	411463.EUBVEN_02808	ENOG4105CJN
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_00011	ENOG4105WDJ
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_00014	ENOG4108UIK
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_00015	ENOG4105C64
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_00018	ENOG4108VZM
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_00019	ENOG4105KBC
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_00033	ENOG4108UKE
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_00034	ENOG4108UHY
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_00453	ENOG4105VCC
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_00524	ENOG4105KK9
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_00526	ENOG4105K46
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_01009	ENOG4105CXN
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_01386	ENOG4105K9Q
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_01479	ENOG41082DI
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_01549	ENOG4105VG0
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_01836	ENOG4105MS2
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_01883	ENOG4105CAV
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02066	ENOG4105K5M
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02070	ENOG4108YY1
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02149	ENOG4105CAV
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02188	ENOG4108Z10
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02189	ENOG4105EEE
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02190	ENOG4106U5A
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02191	ENOG41080UE
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02192	ENOG4105CFD
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02193	ENOG4105K7S
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02194	ENOG4105KAP
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02195	ENOG4105CKE
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02196	ENOG4108R70
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02197	ENOG41082SA
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02198	ENOG4105K87
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02199	ENOG4108UNN
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02200	ENOG4105KAR
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02201	ENOG4105CW6
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02202	ENOG41082QR
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02203	ENOG4108UJY
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02204	ENOG4108R5J
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02205	ENOG4105K4C
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02206	ENOG4108RA9
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02207	ENOG4105VPB
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02208	ENOG4108UZ0
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02214	ENOG4108Z04
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02215	ENOG4108UHH
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02216	ENOG4105G6W
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02218	ENOG4108ZT0
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02410	ENOG4105K77
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02524	ENOG4105E06
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02527	ENOG4105C3G
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02543	ENOG4108UM5
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02544	ENOG4108UJD
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02567	ENOG4105KW6
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02640	ENOG4105VH8
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02642	ENOG4108ZDX
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02697	ENOG4105CE9
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02821	ENOG4108YZX
EDM62175	411462.DORLON_02425	ENOG4105KQV	J	411462.DORLON_02822	ENOG4105VJV
EDM62958	411462.DORLON_01545	ENOG4105C3X	L	411462.DORLON_01137	ENOG4108SAY
EDM62958	411462.DORLON_01545	ENOG4105C3X	L	411462.DORLON_01968	ENOG4105F3K
EDM62958	411462.DORLON_01545	ENOG4105C3X	L	411462.DORLON_02452	ENOG4105VJF
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00021	ENOG4108IIJ
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00022	ENOG4105D27
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00064	ENOG4105YDN
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00180	ENOG4105J35
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00197	ENOG4105F8B
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00199	ENOG4105M0A
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00219	ENOG4107QX6
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00239	ENOG4106Z2J
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00288	ENOG4105C9U
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00476	ENOG4105CEK
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00493	ENOG4106PHI
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00498	ENOG4108K7C
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00514	ENOG4107WB6
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00532	ENOG4105DS7
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00560	ENOG4105DC6
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00561	ENOG4105D86
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00597	ENOG4105C77
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00646	ENOG4105CDB
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00665	ENOG4105C2M
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00675	ENOG4105CA9
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00682	ENOG4105YMY
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00730	ENOG4105DG1
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00731	ENOG4105C9G
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00812	ENOG41078AV
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00928	ENOG4105C4Q
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00930	ENOG4106UHP
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00953	ENOG4105CJD
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00986	ENOG4108VIH
EDM62960	411462.DORLON_01547	ENOG4105CZ8	L	411462.DORLON_00997	ENOG4108KRR
